ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises
3f5a14e9-b90f-4582-978f-62e9299dcb70.Kinect,5/23/2018,0.0544295638211403,0.51,1.39,1.5,0.28,1.5,1.27,0.66,0,0,0.71,1.03,0,0,0
823c6f29-e7e8-4d27-9895-7101e3e45766.Kinect,7/24/2018,0.757045016991718,0,0.26,0.02,0,0,0.5,0,0.21,0.35,0,0,0,0,0
fe9721d5-9011-45c2-88e6-47939c575f9b.Kinect,7/20/2018,0.251568442627027,0,1,0.04,0.21,0.47,1.5,1.5,0,0,0,0,0,0,0
c2721621-bf45-4c0d-bb88-8c6a3cd31ab3.Kinect,7/31/2018,0.79311790941392,0.26,1.1,0.63,0.54,0.16,0,0,0,0.01,0.07,0,0,0,0
6d7242ad-50bc-4757-9e78-a79ed5897779.Kinect,9/9/2018,0.717778854276184,0,1.14,1.43,0.04,0.08,0,0,0,0,0.64,0,0,0,0
d6e92ef6-d9fe-473e-a437-808c97023dbf.Kinect,8/24/2018,0.458442716453422,0,0.04,0,0.12,0.64,0,0,0,0,0,0.23,1.5,0.42,0.31
a63ea377-d0d9-4940-9f14-57c1f613a2bc.Kinect,9/26/2018,0.797960783614249,0,0,0.07,0.01,0.23,0.37,0.18,0,0,0.3,0,0,0,0
5baeea5f-83ba-40a9-a673-4d7b9fbd8967.Kinect,9/26/2018,0.845514629237733,0,1.5,1.5,0,0.02,0,0,0,0,0,0,0,0,0
fc948cc1-417c-4996-a61a-cb55a5cbe48c.Kinect,6/20/2018,0.806075916836083,0,1.37,1.34,0,0,0,0,0,0,0.18,0.28,0,0,0
8363e516-3a36-47cc-be1c-5bd9fd17dbb3.Kinect,8/23/2018,0.859737155557365,0,1.4,1.36,0,0,0,0,0,0,0,0,0,0,0
b6bd7742-4b84-423a-83c7-882154100738.Kinect,9/26/2018,0.65938142096037,0,1.09,1.06,0,0,0,0.14,0,0,0,1.01,0.82,0,0
5d1c8f15-2f44-49da-aa4c-8e2322a38f8c.Kinect,8/25/2018,0.407105695141512,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
dc43fb75-ac04-4409-9034-99587ec927b9.Kinect,10/18/2018,0.723180997688175,0.35,1.48,1.38,0.16,0.45,0,0.23,0,0,0,0,0,0,0
1e423742-bbff-4b24-8890-631dcf046125.Kinect,8/27/2018,0.841766018161112,0,1.5,1.5,0,0,0.03,0,0,0,0,0,0,0,0
007ed623-a50d-47fc-941c-2e5868f8b183.Kinect,7/20/2018,0.093201754965069,0.01,1.5,1.5,0.27,1.24,1.5,1.34,0,0,0.3,0,0,0,0
95f07af8-e301-442d-97b2-bb4ab918abb6.Kinect,7/5/2018,0.642300015331444,0.01,1.5,1.43,0.02,0.07,0,0,0,0,0.88,0,0,0.03,0.05
61ce95a5-a400-4533-a0f5-ea955722978b.Kinect,9/4/2018,0.790184371893326,0,1.25,1.47,0,0.18,0,0,0,0,0.21,0,0,0,0
bb868e17-211c-49bd-b4c4-5f6489ca7876.Kinect,9/9/2018,0.833481678443976,0,0.64,1,0.05,0.47,0,0.07,0,0,0.01,0,0,0,0
c02589dd-8f57-4d7b-8d12-f9783b1fea0c.Kinect,6/19/2018,0.571246842923657,0,1.14,1.28,0.62,0.67,0,0,0,0,1.16,0,0,0,0
d5cc0b3d-e8e1-4627-991a-8fa90d89e96e.Kinect,10/19/2018,0.0392349175373855,0.18,1.5,1.5,0,0,0,0,0,0,0.39,1.5,0,1.23,0.33
50fe6f74-3335-4650-81af-fe60ef5335ad.Kinect,10/23/2018,0.633552754179229,0.43,1.5,1.5,0,0.73,0,0,0,0,0.49,0,0,0,0
b5333868-74de-4ffa-8190-557ebca3b19a.Kinect,8/13/2018,0.607498551535964,0,0.22,0.03,0,1.5,1.05,0.03,0,0,0,0,0,0,0
67f50acc-42ae-4e2f-8b58-ab72056cb7ca.Kinect,7/11/2018,0.852434192029239,0,1.2,1.25,0,0.02,0,0,0,0,0.09,0,0,0,0
484d2e74-8f9d-40e6-9177-0f5dbab80b60.Kinect,6/1/2018,0.565659123221594,0,0.13,0.03,1.5,1.22,1.06,0,0.1,0.17,0,0,0,0,0
c2c93d87-d70e-4d7d-b811-df2ec4c5d655.Kinect,9/11/2018,0.824729653683739,0.02,1.18,1.16,0.37,0.28,0,0,0,0.07,0,0,0,0,0
57adf583-4f80-4b07-936e-8214091e901d.Kinect,9/26/2018,0.600887575066589,0,1.08,0.97,0,0.2,1.28,0,0,0,0.06,0.03,0,0,0
6caa0f76-ebb1-4341-b37b-f5832888e251.Kinect,7/11/2018,0.818758694860049,0.18,1.39,1.28,0,0,0.11,0,0,0,0,0,0,0,0
f93ca961-4255-4f49-b96b-d7481631b771.Kinect,8/23/2018,0.407377482348312,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
4f6c811a-64d0-4380-806f-35fac2437813.Kinect,9/26/2018,0.153159385984103,0,1.5,1.32,1.23,1.43,1.5,0,0.02,1.04,1.24,0,0,0,0
3eb24e73-3c62-42d1-8ef3-56feea60e0c7.Kinect,7/18/2018,0.731035367541833,1.09,1.12,0.65,0.46,0.02,0,0,0,0,0,0,0,0,0
2dfdd948-6747-47e6-bfca-f312d13fe107.Kinect,9/26/2018,0.872468869559333,0,1.22,1.1,0,0.04,0,0,0,0,0,0,0,0,0
10d300b2-2a0d-4cda-b10d-2569cb393a55.Kinect,7/12/2018,0.0992879383020891,1.28,1.5,1.5,1.01,1.08,1.02,0,1.48,0.05,0,0,0,0,0
7d389b0d-44b8-440d-b981-a4eb77d942c6.Kinect,6/19/2018,0.759382575690842,0.24,0,0.03,0.65,1.05,0,0.02,0,0,0.5,0,0,0,0
45d1b825-76a2-483a-8373-32b1787e8e8c.Kinect,6/5/2018,0.744471994411475,0,1.24,0.89,0,1,0,0.02,0,0,0.02,0.12,0,0,0
0fb70196-8bfd-45e2-b2c8-61666a57de4e.Kinect,9/7/2018,0.547701675849465,1.11,1.38,1.42,0.11,1.2,0,0,0.37,0.02,0,0,0,0,0
6b613936-498e-4114-ba4b-59ccc834cb17.Kinect,7/12/2018,0.602179876732136,1.28,1.5,1.5,0.02,0.17,0.2,0.11,0,0,0.19,0,0,0,0
3e2e7bcf-b4c8-432c-80ed-0cb9ee67f66d.Kinect,8/14/2018,0.16570349330162,0,0.81,0,0.15,0.09,0,0,0,0.3,0,0,1.5,1.09,0.44
c6584365-bbd1-44a0-bae4-2c32afae8aa2.Kinect,7/24/2018,0.820326498205672,0.27,0,0,0.01,0.85,0.33,0,0,0,0,0,0,0,0
3e984784-62fa-4417-91bd-0899cf03e777.Kinect,8/13/2018,0.0646425859568975,0,0.52,0,0.11,1.13,0,0,0,0,0,0,1.5,1.13,1.17
e905188f-9f67-45cf-a1a3-42e68c461b33.Kinect,9/11/2018,0.845410835060516,0,1.34,1.15,0,0,0,0,0,0.09,0,0,0,0,0
3584bdc6-28a3-412e-aa01-219fecb32d06.Kinect,5/31/2018,0.596199536283188,0,1.06,1.22,0.01,0,0,0,0,0,0,1.4,1.36,0,0
3e360403-ac98-4bfa-a147-f5382c9f4b4e.Kinect,6/13/2018,0.550943980461664,0,1.41,1.32,0,0.01,0,0,0,0,0,1.5,0,0.01,0
97ead089-6bb9-498c-8087-db9e1719c7c5.Kinect,10/24/2018,0.549854446509491,0,1.5,1.5,0.18,0,0,0,0,0,1.09,1.41,0,0,0
9801f676-09c1-449d-9677-29948d91ba10.Kinect,10/8/2018,0.976058011568566,0,0.11,0,0,0.12,0,0,0,0,0,0,0,0,0
76bc2c82-1625-4e1c-ab89-334e3b5d9f92.Kinect,5/31/2018,0.361348086359892,1.5,1.04,1.49,0.44,0.43,0,1.26,0,0,0.2,0,0,0,0
cfa6605d-f8b4-4d08-be34-b07fc26a09a4.Kinect,7/20/2018,0.691504746065616,1,1.25,1.34,0.53,0.73,0,0,0,0,0,0,0,0,0
41c83cf1-c047-4bc7-af02-b91344e21920.Kinect,5/18/2018,0.141303412691827,1.19,1.19,0.85,0.07,0.05,0,1.37,0,0,0,1.23,0,0.22,0
e1256b3a-38e3-41e1-8cd3-1a8ff8730dc3.Kinect,7/16/2018,0.728561767349982,1.15,1.17,1.11,0.34,0.02,0,0,0,0.02,0,0,0,0,0
0bce2bb0-d3fd-4bfe-a4f2-7d319c8487b5.Kinect,8/27/2018,0.756471106119529,0.13,1.5,1.5,0,0.05,0,0.07,0,0,0.29,0.1,0,0,0
229dfb0a-904c-49fe-996f-6d5f959af82c.Kinect,10/11/2018,0.407396431774025,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
206a4785-374b-45c5-b039-cd28e466db72.Kinect,6/27/2018,0.01,1.47,1.5,1.5,1.22,1.5,1.5,1.5,0,0,0.1,0,0,0,0
c9cb09d6-9431-434a-b3f8-8a1720b5f195.Kinect,6/19/2018,0.783851613873905,0,1.05,0.71,0,0.57,0,0.18,0,0,0.08,0,0,0,0
ab9e89a8-c049-40ad-a1f8-7c98ded81ec7.Kinect,6/19/2018,0.799958721131957,0,0.25,0.67,0.54,1.2,0,0,0,0,0.04,0,0,0,0
3ef0d252-88e0-4427-953c-b383d91bc0e4.Kinect,7/27/2018,0.571731459409684,0.14,1.06,0,0.39,1.01,0,0,0,0,0,0.32,0.03,0.3,0.34
b95f562c-9518-4aac-b593-cd0a98548b89.Kinect,9/19/2018,0.542895681404519,0.03,1.5,1.5,1.5,1.41,0,0.76,0,0,0,0,0,0,0
6ab08506-e8dc-4e8e-a036-17c444016ee7.Kinect,7/9/2018,0.829004435494352,0.1,1.34,1.38,0,0,0,0,0.01,0.08,0,0,0,0,0
791c6f54-a03e-436f-a113-73c2a1cbe3c5.Kinect,7/12/2018,0.692724505100476,1.07,1.5,1.5,0.47,0.35,0.01,0,0,0,0,0,0,0,0
58ed7f5e-a4ae-4d6b-be01-44465fa0ab76.Kinect,9/19/2018,0.520151305166236,0,1.2,1.11,0.49,1.11,0,0,0,0,0,1.24,0.49,0,0
d15d587f-0300-47eb-9612-73011e799191.Kinect,9/9/2018,0.412056038753256,0,1.09,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.34
3477758c-74d6-4428-8445-22863cd4ccc3.Kinect,9/20/2018,0.496216005383218,1.5,0,0.27,0.32,0.3,0.12,1.34,0,0,0,0,0,0,0
0a7a1f97-2eb8-4b8b-bf4f-8078101a6fab.Kinect,9/27/2018,0.474263233493463,1.08,1.38,1.3,0,0.26,1.25,0,0,0,0,0,0,0,0
0cd63e59-cea3-48cf-9422-dc23694c2a10.Kinect,8/23/2018,0.794602674548769,0,1.26,1.3,0,0,0,0,0,0,0,0.36,0,0,0
5f9adac5-3af4-4c73-a234-802e951c589c.Kinect,9/26/2018,0.795131694036004,0.62,0,0,0.51,0.72,0.19,0.13,0,0,0.02,0,0,0,0
f50bed68-aa83-499e-9b8c-28b11f63f96b.Kinect,10/4/2018,0.730222590280456,0.54,1.27,1.48,0.29,0,0,0,0,0.02,0.18,0,0,0,0
ed549d29-480e-4649-9dd6-c39510ea1bd8.Kinect,10/26/2018,0.761244837713144,0.42,1.5,1.5,0.01,0,0,0,0,0,0.22,0,0,0,0
1c0d298f-007c-43ea-9e76-cadb8b70e7da.Kinect,10/26/2018,0.839591078584663,0.1,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0
e033bd02-5309-41da-8ee7-801b7c4aa655.Kinect,9/4/2018,0.347978273198204,0,1.21,1.17,0,0.5,0,1.36,0,0,0,1.03,0,0,0
ea69d74d-0ce8-4f6c-bcb2-44e60caeb5ed.Kinect,6/5/2018,0.727982106730431,0.02,0.99,0.54,0.4,1.14,0,0,0.16,0,0.11,0.11,0,0,0
7fdc9b4b-80fb-4c63-8c7c-831aabc8d42c.Kinect,10/24/2018,0.486413189992786,1,1.5,1.5,0.02,0,0,0,0,0,0,1.3,0,0,0
c6815418-5328-432f-a4be-1f16d2451aff.Kinect,7/19/2018,0.787746855167764,0.1,1.29,1.11,0.61,0.18,0,0,0,0,0,0,0.05,0,0
ce992a25-0b26-4714-a0e5-c208262b7107.Kinect,7/26/2018,0.775103423299119,0.63,1.25,1.22,0.34,0.2,0,0,0,0,0,0,0,0,0
95900808-cf5f-4fe5-abc2-c5db44f42fca.Kinect,6/20/2018,0.354156065778246,0.18,1.28,1.5,1.5,1.5,1.01,0.35,0,0,0.27,0,0,0,0
fd27a2a4-5408-4abe-b481-73c4a158cc9d.Kinect,8/15/2018,0.0507256204765653,0,1.5,1.5,0,0,0,0,0,0.35,0,0,1.5,1.23,1.24
2cecb331-e9d4-4521-8ce6-763daa6ea933.Kinect,6/13/2018,0.0481199993420673,0,1.09,0.86,1.12,1.01,0,0,0,0,0,1.5,1.23,1.07,0.83
2bafcfd3-1ee2-43d3-8010-82198d02f6b0.Kinect,6/20/2018,0.633667291444517,0,0.01,0,1.1,0.25,0.1,0,0,0,1.16,0.4,0,0,0
023806b1-bbcc-4210-812c-9853cd69e290.Kinect,10/19/2018,0.707395497365735,0,1.15,1.29,0.24,0,0,0,0,0,0.23,0.68,0,0,0
abe79fa2-3dfa-4ca8-9d6d-abe73f06fd2d.Kinect,10/3/2018,0.951918038395151,0,0.04,0,0,0.27,0,0,0,0.06,0.08,0,0,0,0
f5ea4448-0721-4c9b-b0ba-acc38dae524e.Kinect,6/6/2018,0.357219726996969,0.18,1.49,1.5,0,0.6,1.5,0.07,0,0,0.49,0.41,0,0,0
f53ffcbe-bb52-424c-b8ce-10aa3151c351.Kinect,7/10/2018,0.729499343466192,0.79,1.22,1.24,0.28,0.25,0,0,0.05,0.13,0.1,0,0,0,0
761a8e4d-12d8-4b36-94e2-668a04c9013e.Kinect,6/26/2018,0.128388457160415,0.79,1.5,1.5,1.4,1.3,1.15,0,0,0.06,1.35,0,0,0,0
0bc27959-5185-4e87-98e4-485474b89a32.Kinect,8/20/2018,0.421668241179565,0,1.09,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.31
d5a591f1-db8c-435f-87e0-44c7a1151ef3.Kinect,9/26/2018,0.560275184815628,0,1.31,1.46,0,0.47,0,0.79,0,0,0.43,0.06,0,0,0
138b1f92-9630-42e9-944e-9b8c8b65a938.Kinect,8/24/2018,0.815479749996469,0.13,1.5,1.5,0,0.01,0,0,0,0,0,0.09,0,0,0
8cd8e74a-2d48-4200-8b31-3794697d84a9.Kinect,9/26/2018,0.530468568087085,0,1.5,1.5,0,0,1.04,0.34,0,0,0.21,0,0,0,0
86af1eb6-3ddc-41be-9a67-3dfac7dcffff.Kinect,9/11/2018,0.260637759412902,0.13,1.26,1.34,0.05,0.86,1.5,1.01,0,0,0,0,0,0,0
6bdecfd5-3c56-4511-a285-f0d06608a474.Kinect,6/13/2018,0.113079876450243,0.08,1.02,1.07,0.01,0.24,0,0,0,0,0,1.5,1.07,1.11,1.01
c56074b8-d322-45a2-ac9c-9dec7054e515.Kinect,7/10/2018,0.764592586818353,0.17,1.12,1.1,0.47,0.81,0,0,0.11,0,0,0,0,0,0
db11a143-f715-4234-b5da-0979c9207447.Kinect,10/16/2018,0.811749546354586,0.25,1.36,1.3,0.04,0.19,0,0,0,0,0.03,0,0,0,0
9f6aa242-bb87-49cb-9a2c-cfec522fed72.Kinect,6/1/2018,0.617151579660372,0.15,1.43,1.27,0.89,0.57,0,0,0,0.67,0,0,0,0,0
72b7a116-c523-4829-8a6d-60b906c5e582.Kinect,10/14/2018,0.832418387361478,0,0.17,0.5,0.11,0.98,0,0,0,0,0,0.09,0,0,0
83c2aee6-3d7f-4f2d-8032-6bdef25a7d2f.Kinect,10/5/2018,0.809787044435441,0.2,1.5,1.5,0,0,0,0,0,0,0.09,0,0,0,0
c7d8b908-8e60-4829-a45d-08eeafbefbfa.Kinect,8/24/2018,0.350161852643692,0,1.17,0.58,0,0.24,0.05,0,0,0.03,0,0.28,0.99,0.74,0.21
79bc0aa2-a619-4a75-a570-88467b3ba040.Kinect,8/29/2018,0.471415036682005,1.38,1.27,1.37,0.01,0,0,1.25,0,0,0,0,0,0,0
5c01d03e-54bb-4039-aafe-de3530da989c.Kinect,9/6/2018,0.407099524614665,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
365f6061-858b-432c-8171-3b516083c553.Kinect,8/25/2018,0.40770543661249,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
0ebfd20e-05d1-4450-ae05-297be8eed654.Kinect,8/27/2018,0.729792981922104,0.15,0.81,1,0.13,0.2,0.09,0.02,0,0,0.54,0,0,0,0
80d99b84-3f87-4eba-b33e-8184cf546cf0.Kinect,7/11/2018,0.561168661054411,1.43,1.5,1.5,0.13,0.02,0.08,0.51,0,0.02,0.05,0,0,0,0
cf6ff1fe-80eb-400b-a594-e4cd2b575bf7.Kinect,10/3/2018,0.716894521767495,0,0,0,0,0.08,0,0.35,0,0,0,1.01,0,0,0
516c89b0-d2e8-4bd3-b468-d8564a32b5ea.Kinect,10/23/2018,0.582034424628512,0.37,0.37,1.02,0.1,0.32,0.47,0,0.19,0,0.55,0.16,0,0,0
60930f8e-04e2-446b-8ce3-7698ee80ce01.Kinect,7/18/2018,0.593087971534782,0,0,0,0.6,1.34,0,0,0,0,0,0,1.36,0,0
a8ceb306-94a7-4270-bbe7-ea703cf3ed4f.Kinect,6/20/2018,0.396764174609275,0.07,1.5,1.5,0,0.23,0,0.1,0,0,0,1.21,0,0.4,0.22
b5b1c008-58da-48e7-a467-ac91bf701e9a.Kinect,5/9/2018,0.696350575964864,1.14,1.5,1.5,0.32,0.1,0,0.03,0,0,0,0,0,0,0
1f3356cf-7419-4f99-88f3-bd1f8e2a36e5.Kinect,6/19/2018,0.477333076714289,0,1.5,1.41,0.08,0,0,0.32,0,1.03,1.5,0,0,0,0
19817b89-0497-4e22-8d22-966b830f485f.Kinect,7/18/2018,0.46551980549947,1.26,1.3,1.25,0.59,0.18,0,0,1.09,0,0,0,0,0,0
5766894b-c3ca-4a0b-bacb-56e10f87887d.Kinect,9/7/2018,0.65037704571319,1.14,1.37,1.46,0.22,0.71,0,0,0,0,0.08,0,0,0,0
868c5e3c-68a3-489c-b510-ea259afc7826.Kinect,10/4/2018,0.655542244968192,1.12,1.5,1.5,0.34,0.58,0,0.02,0,0,0,0.09,0,0,0
457d7992-6df9-4803-af4b-0d91fd8014d2.Kinect,9/26/2018,0.764502205656355,0.01,0.43,0.38,0.78,1.04,0.11,0,0,0.31,0,0,0.08,0,0
a90b85c8-d284-4441-a586-1399c1525102.Kinect,8/25/2018,0.407415313507514,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
86567a8d-fd1a-4c38-99f5-bf7e38dd6b04.Kinect,7/12/2018,0.405499089174034,1.42,1.5,1.5,0.14,0.22,0,0,1.22,0.17,0,0,0,0,0
069a3d99-bb0f-44ae-95e9-85e1a36d8901.Kinect,7/10/2018,0.531067708067518,1.43,1.16,1.17,1.11,0.3,0,0.47,0,0,0,0,0,0,0
42ff0868-0410-406a-b0c6-f77cedd7164c.Kinect,10/31/2018,0.407271075017602,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
6ebd195e-0eca-4e95-8006-3249d5cd8e08.Kinect,9/11/2018,0.767822273572083,0,1.39,1.38,0.14,0.75,0,0,0,0,0.08,0,0.08,0,0
a4706e13-b44d-4488-a5b9-031c9e355018.Kinect,7/9/2018,0.668988286418765,0,1.5,1.5,1.11,1.43,0,0,0.1,0,0,0,0.08,0,0
40621085-2928-4ba5-9f6b-a1705e5e9636.Kinect,6/8/2018,0.793392241322193,0,0.47,0.51,0,0,0.53,0,0,0.03,0.22,0,0,0,0
3edb3e4e-975d-4c93-85a0-b9a2eb345321.Kinect,5/9/2018,0.613346256205678,0,0,0,0.37,1.15,0.74,0,0,0,0.61,0,0,0,0
3578ba88-976f-413d-bbef-5f282db3ae8c.Kinect,9/6/2018,0.901211819359633,0,0.1,0.03,0.1,0.45,0,0,0,0,0,0,0.21,0,0
f705891a-b72f-4056-90f2-cdb71bb5977f.Kinect,6/19/2018,0.697062255131653,1,1,1.05,0,0.02,0.05,0.4,0,0,0,0,0,0,0
dc2d9922-c5b2-4ba3-b7ab-41322561cef1.Kinect,7/18/2018,0.72562245633583,0.72,1.25,1.11,0.76,0.46,0,0,0,0,0,0,0,0,0
592d5f36-1a45-4000-ba9c-84408aa0a589.Kinect,8/13/2018,0.441901840655453,0.31,0.32,0,0,0.02,0,1.47,0,0,0,0.98,0,0,0
076c6772-6b42-4b95-bb8a-8a92cf523177.Kinect,10/3/2018,0.953680294320289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c32e82c3-835f-4221-a668-c4e61ceab874.Kinect,10/12/2018,0.806282868978156,0.32,1.48,1.5,0,0,0,0,0,0,0,0.02,0.05,0,0
6de45c0e-dd1e-44d3-92a4-f25b69648ed8.Kinect,9/11/2018,0.590223191551245,0.15,1.15,1.28,0,0.21,0.03,0,0,0,0,0,1.19,0,0
424263ca-8022-4bc9-91fd-e74c83a3ee03.Kinect,8/23/2018,0.347023921732232,0.01,1.18,1.02,0.24,0.06,0,1.49,0,0,0.08,1.05,0,0,0
b1815a88-ddec-43d4-947b-60c3c0377c00.Kinect,9/26/2018,0.260767870040094,0.27,1.38,1.41,0.75,1.22,1.14,1.05,0,0,0.03,0,0,0,0
99d3686c-2c44-42bb-9c3a-a2283a4bfd15.Kinect,5/9/2018,0.347034566587009,1.1,1.09,1.16,0.02,1.01,0,0.12,0,0,0,1.5,0.07,0,0
826f885a-1c6d-46bf-ad0d-399fced86ceb.Kinect,9/11/2018,0.848335399229364,0,0.73,1.01,0.02,0,0.23,0,0,0,0,0,0,0,0
5f7c0a50-a5a8-471b-9b50-f2dae498e471.Kinect,7/12/2018,0.621214149680164,1.25,1.5,1.5,0.05,0.55,0,0,0,0,0.22,0,0,0,0
2096dd2a-6570-4e39-9c2d-4010df52d609.Kinect,9/19/2018,0.544871792681658,1.32,1.5,1.5,0.24,0.17,0,0.33,0,0.09,0.41,0,0,0,0
361cda45-40a2-4b36-8e98-a3f9aff88cb5.Kinect,5/30/2018,0.851411333577827,0,0.33,1.04,0.07,0.02,0,0,0,0.01,0,0,0.18,0,0
85f6e1ac-5585-4f00-bc38-a11a86512cdf.Kinect,7/25/2018,0.716626123338196,0.68,1.03,0.25,1.11,1.04,0,0,0,0,0,0,0,0,0
60654779-572d-498d-a01d-5f900fd5680d.Kinect,9/11/2018,0.589333395790647,0,1.1,1.02,0.11,0,0,0,1,0.44,0,0,0,0,0
ea9df747-6c38-4261-9566-761ea91a3288.Kinect,9/11/2018,0.628595168818596,0,0.3,0.07,1.22,1.11,1.01,0,0,0.08,0,0,0,0,0
d15d8d62-5a63-43da-9506-f4d013bf73eb.Kinect,9/26/2018,0.0623785916058051,1.07,1.36,1.41,0.05,1,1.5,1.28,0,0,0.14,0,0,0,0
cb968854-a23b-4581-b37d-b5caf270677d.Kinect,9/4/2018,0.792929667141046,0.02,1.5,1.5,0,0.03,0,0,0,0,0.25,0,0,0,0
9c5da68f-862e-4021-bf8c-7a33113e5171.Kinect,8/25/2018,0.421276143237681,0,1.09,0.14,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.31
81915340-00d3-4af8-9cb2-814694a68276.Kinect,9/26/2018,0.497239412361079,1.34,0.08,0.3,0.01,0.39,0.27,1.19,0,0,0.01,0,0,0,0
8e3ea910-1ec3-4288-b1ba-1ff2e8f83cda.Kinect,6/6/2018,0.27097892456376,1.01,1.1,1.17,0,0.64,1.45,0.71,0,0,0,0.05,0,0,0
f1d184d2-0d4b-4879-b2f6-522960cf4ab7.Kinect,9/6/2018,0.0734002379883789,0,1.01,0.01,0.02,0,0,0,0,0,0,1.36,1.5,0.21,1.3
daac5085-8dbd-4cee-b248-b735bff91323.Kinect,8/8/2018,0.841717968863699,0,1.03,1.35,0.11,0.2,0,0,0,0.01,0,0,0,0,0
95a7ae3a-ba8c-417e-b40b-45143911776a.Kinect,9/10/2018,0.556632408367558,1.34,1.2,1.34,0.8,1.2,0,0,0.27,0,0,0,0,0,0
a5134880-7756-4af7-8586-c3640dbd80e9.Kinect,9/20/2018,0.316490789665896,1.2,1.03,1.18,0,0.11,0.26,1.15,0,0,0.29,0.75,0,0,0
aaf2c5cb-d8b1-482d-95a4-5714f94f85d0.Kinect,8/14/2018,0.123566542461284,0,0.42,0.07,0.02,0,0,0,0,0,0,0,1.5,0.98,1.32
33c96dfa-9bda-4ca6-8e6a-3ffef33da1a6.Kinect,9/4/2018,0.760586936389607,0.06,1.23,1.3,0.02,0.33,0,0,0,0,0.34,0,0,0,0
b72c0eae-afaf-48fb-bdcf-12b1e73ef9a5.Kinect,10/22/2018,0.781744684868484,0.11,1.5,1.5,0,0,0,0,0,0,0.04,0.28,0,0,0
04bb2abd-3a84-4861-bc57-6d1b6f6445a7.Kinect,8/9/2018,0.861274627422109,0,1.01,1.08,0.16,0.06,0,0,0,0,0,0,0.06,0,0
475c8eb8-813e-45cb-aaf5-7cbdc0df54df.Kinect,8/31/2018,0.575340179937225,0,0.49,0.27,0.11,1.17,0.92,0.24,0,0.01,0,0,0.11,0,0
a13c0079-1a3b-484e-bc93-d30bf948e9ed.Kinect,7/20/2018,0.759515362892085,0.16,1.1,1.16,0.55,1.03,0,0,0,0,0.02,0,0,0,0
90d734fd-6662-4d9e-b6b4-1e0f5e373905.Kinect,9/25/2018,0.489372274358587,0.59,1.2,1.14,0,0.02,1.33,0.08,0,0,0.22,0,0,0,0
cf23566d-663c-40a5-8a66-54114d3cd3a3.Kinect,8/13/2018,0.397699375296648,0,1.11,1.31,0,0.66,0.51,1.5,0,0,0,0,0,0,0
88f493b7-3f51-423e-b799-da4043665f4d.Kinect,8/23/2018,0.452396083740535,0.23,1.2,1.15,0,0.04,0,0,0,0,0.21,1.24,0,0.37,0
2ea43346-5916-4631-a446-f6699e355cf9.Kinect,5/10/2018,0.281481552709068,1.45,1.09,1.16,0.12,0.38,0.68,1.39,0,0,0,0,0,0,0
5ad82a2b-5b54-4439-aea2-324d512f0c2b.Kinect,7/24/2018,0.765854314503883,1.09,0.03,0,0.08,0.47,0.36,0,0,0,0,0,0,0,0
00cf2e7d-ea4e-4cf6-9d6f-592a55106d7a.Kinect,8/27/2018,0.495761253231419,0.87,1.14,1.5,1.15,0,0.09,0,0,0,0.24,0.66,0,0,0
a429b814-cd1c-40f5-956e-32bd47a1c771.Kinect,9/26/2018,0.613824596449731,0,1.5,1.5,0,0,0,0,0,0.05,1.18,0,0,0,0
5ae55eaf-1459-4e75-b36c-db118a686fd4.Kinect,7/17/2018,0.731978895675808,0,0,0.01,0,1.11,0.08,0,0,0.01,0.68,0,0,0,0
f3747547-ba30-4cdc-a496-64cdef8056e1.Kinect,8/11/2018,0.700916458207363,0,0.55,1.07,0.4,1.26,0,0,0.02,0,0,0,0.29,0,0
b3c2f1e0-1a02-4126-b126-0111394b6a9e.Kinect,9/4/2018,0.755372793434235,0,1.24,1.42,0,0.05,0,0,0,0,0.48,0,0,0,0
9ea8e6e8-deac-43dd-baaf-93645fbb76aa.Kinect,6/1/2018,0.741315346068838,0.98,1.16,1.32,0.02,0,0,0,0.08,0,0.03,0,0,0,0
ce774893-1a89-405f-adf9-754c9d5536ae.Kinect,6/20/2018,0.349800663558431,0,1.5,1.5,0,1.24,0,1.17,0,0,0.62,0.7,0,0,0
